crate_id,downloads
620570,1105
572161,1157
801845,13582
835914,3244
491480,2529
825153,1888
723890,1456
797783,1870
432950,1710
249832,4439
1113457,3425
655695,13322
595460,2888
669937,4610
367124,25422
552935,19451
855857,1167
1204096,32022
639902,917
1041129,1924
151647,3462
511537,44876
527660,251636
344651,4187
1325450,2074
515401,2881
475407,8238
758089,2625
265184,25196
466790,4711
379535,10396
849171,2731
506843,5159
1144338,5224
100247,1420
706533,1068
607601,93088
702358,3414
671715,1165
130129,9637
381808,11175
874200,2240
626930,1529
732007,2008
412088,3586
365568,20776
103929,4227
112959,3275
266537,15202
4992,3420
800004,56121
148612,45110
696234,1144
451061,524908
373065,12874833
345795,6727
756694,1184
749104,1060
243589,2199
205085,275936
8337,1511
764592,915
442451,1220
488481,1177
375098,1979
856432,2380
265228,25591
1101311,1029
951813,1229
361044,9357
529462,5831
1263044,9698
797597,1019
181925,4079
1351430,916
1086734,2023
369084,1753
728548,1970
962422,3486
755334,2996
712805,3622
862479,3672
321485,14827
495078,18247
456201,8675
721895,4807
204148,35526
252164,941724
126675,2305468
670928,629848
619208,6314
434340,3571
407874,1186
477830,10004
393601,2980
701491,1558
250537,5507
394701,1272
543503,3025
889498,2948
1292122,816
910726,1902
376890,6792
591438,1114
840539,2772
206637,2345
390779,2114
250684,6377
378622,6824
163802,5330
424632,2904
564190,2089
642674,3213
991165,3596
341543,2595
348717,1302
382625,2942
819883,176346
58067,6048
819097,1058
319297,1222
252280,1815
382894,91391
979539,1037
644900,913
836908,2348
467899,3251
491503,9547
924572,998
852131,2500
34653,4570
39580,1522
435962,3038
501089,2185
653177,5952
354397,1867
1215991,957
810905,2766
360477,1184
4618,5394
320706,169751
980533,4527
551376,12901
788370,10326
412438,1149
965297,983
1320174,763
1205691,9336
830005,1049
729069,2327
863622,23471
543479,2346
1406971,3520
819292,5985
331336,6496
420934,1170
101477,38144
188790,22174
488112,1161
770051,1128
359345,1768
744080,7497
587350,2026
374591,4748
146551,1388
815634,3549
1180430,4455
755249,1930
714014,1912
341379,5925
925988,2502
799646,1297
863781,2921
529199,1981
610190,2824
417907,1359
831280,1082
559676,2416
372444,1130
824615,862
311266,29910
1003314,52802
322176,1313
758119,1575
180130,1930
767262,1943
765467,1125
819370,33657
860503,11593
852544,1609
1364263,4973
373181,1148
519885,14262
117407,11189
944657,1041
378800,7111
824384,1204
870377,1054
343381,58921
481686,1109
701467,4368
636006,2784
669312,1105
569720,13039
365896,2629
684882,25460
702837,13458
448910,8436
499100,1940
844556,3868
361345,4727
1415426,1409
21319,1661
592292,23878
712835,4910
645189,1109
429787,3548
483206,13086
496182,16306
487849,2518
623510,5708
1266304,1668
368176,11872
448933,27885
623314,1066
377679,6496
868402,1441
420928,3126
724401,1163
289965,1149
729242,1124
830279,4015
447227,2950
659192,13173
459972,1186
1339207,2484
593733,1896
795525,1125
787266,2915
390727,25450
1044207,63979
858956,6207
827360,1318
278367,5857
918765,1091
367696,2929
817518,1021
887494,2838
744387,1042
860764,5666
699287,2169
283894,3231
159793,1250
856336,2368
1299903,10315
249487,1624
1444523,1339
24279,2665
1239041,1640
724493,3530
748002,4907
915428,2715
1116791,1058
561426,1066
834056,8709
623854,16402
382488,10061
398747,100361
207293,13765
258227,100964
662075,6899
523036,820
651345,1066
1109027,4661
183765,2270
114902,3288
1073777,5727
1212959,12373
1191490,1087
210172,3148
794528,3019
876714,4245
363972,1177
403900,3401
615613,3530
1308077,9952
959066,1882
896332,4764
1117857,12276
1257574,894
594735,62551
29845,85562
783390,1011
915160,2790
31450,1496
694331,1457
493783,1157
617024,1829
616244,1066
175755,1338
929205,5544
304072,9259
797157,2237
1079310,1042
662587,1574
839207,1067
102848,2352
823221,6203
74021,1771
715550,1154
675492,1550
795093,1100
903733,1884
1259191,911
752691,1036
911033,1034
1107836,4701
882703,1090
949,17668
521709,1126
526866,2273
356518,1197
1339273,1293
677739,1858
1010090,337788
829393,1062
645271,1185
541131,33463
808254,20725
352859,1184
852211,4089
1119543,2227507
850161,4653
993443,2602
349502,3204
829883,5576
441171,16907
832887,2668
685889,26091
658157,4551
700956,3625
164490,2314
384655,15093
382936,8890
599890,11359
420866,9988
717446,1031
740313,6443
57643,2551
4623,2307
800924,2696
825021,6966
5217,7293
6783,3100
351879,3793
699839,1870
761800,2711
748986,1068
511489,3157
460692,38614
784335,1862
1142405,1162
1077264,49878
650762,2365
853278,3518
827520,2745
441296,6016
1332419,1254
729313,2530
876423,2741
416086,1136
865147,1793
631683,2960
533845,6419
523010,1149
677640,38785
800473,1972
645883,1090
1284568,1195
357509,8084
352997,15286
379338,9933
942058,4342
1083685,1975
765428,5387
701727,1916
1097638,2773
1091176,6896
810139,1961
746947,1214
186983,3626
456440,1098
143176,12268
63671,1464
1401824,2189
720534,11609
432673,20927
442228,8517
855831,7603
274951,2000
1099312,4474
1234340,16633
223143,8367
523746,1441
632855,4828
487659,3091
723180,4658
517564,1159
371146,7843
618314,1083
707841,2331
580997,1726
688550,4345
308018,1316
490131,1142
291465,5036
1324869,1400
504948,1117
592291,6737
303759,22991
1119292,4679
861698,1929
560354,1150
527545,5552
977771,982
341210,1154
599163,1086
406444,1130
893944,2749
261521,4724
666745,2155
798498,2674
823296,1343
291319,380478
508473,1631
955959,988
642003,2025
746855,2178
546814,3428
750661,2882
561241,3709
614041,1961
1007527,1882
377093,34743
940247,10172
856321,2392
1389239,1692
1063697,7727
48745,2527
66281,1501
832548,4242
1374849,829
899630,4381
266459,27430
144370,3344
835044,2162
343112,7366
323979,35987
1041339,1875
515919,1739
370707,1147
279539,3066
760415,1129
1052562,1055
700861,4107
103457,1344
2399,16091
729510,1039
683264,1058
644323,1075
592445,8347
788122,2142
523009,1621
7949,21973
789785,1081
23624,27743
1003,158900
143363,63294
1227933,1002
414479,1164
343082,67520
729067,2631
1238679,3387
517268,7297
1039346,13920
805314,805
1393088,1651
404066,2012
652639,15338
357988,3564
417703,6735
52190,12840
362485,1149
166289,652789
933694,2139
832246,4018
981595,8024
190182,1080014
373111,2147
126821,1399
1089458,1004
417112,1167
1245996,5149
599886,9533
743474,27311
371805,4017
355185,1236
336917,1144
1100553,8035
38426,398460
622992,250994
1156764,1440
347837,9418
269958,82095
400348,5927
927300,1041
22638,2072
596872,11665
4221,189927
6189,20955
407073,1159
1168339,3240
929500,1096
163855,1282
764,9559
972709,2238
1203673,1966
390291,8091
821492,4048
734080,3185
1029848,1105
743558,1565
305514,13810
603432,3827
207035,1372
1024640,5534
1174747,3484
462352,5231
997002,1009
387752,2972
234068,8327
1150473,11430
1052947,3657
214848,10808
1120558,1879
478748,52597
924064,7178
1414158,582
4256,398391
935335,3623
1207244,1206
1230416,2005
265246,21207
752708,1057
1118829,1082
977062,1204
262405,3095
956372,999
39246,3933
1297296,9311
1160585,3024
385850,4570
1093941,2503
786864,1026
771281,1906
636619,1961
577060,2859
109376,5250
116974,19033
1324387,3188
721934,2526
828169,7260
505523,5722
1168298,1060
1602,56788
1082111,1717
1049854,12248
1307325,3609
1079897,1140
649905,3620
1056255,2999
948767,4479
1047311,1333
141278,1026
263866,68109
1136035,1966
1499294,6116
4395,34942
183002,55596
1005064,1660
956815,2771
936965,9429
2579,6482
315535,2432
835450,868
338768,17312
833916,2888
911245,2573
1488582,1982
1178358,7096
503914,8138
648717,45914
1036173,20247
87773,12291
99774,1677
233940,1184
1223268,4303
574059,1320
1495670,2570
608821,19912
1088661,11647
126665,3347
746069,7954
321816,3167
407967,1987
319761,178190
525689,49627
686717,812
1072019,3654
813098,7661
894988,1031
571873,10335
1257230,12891
1327537,13775
1261299,10377
1354392,1256
451751,1168
962406,4569
168132,1371
1110063,3549
878091,18518
166282,834654
769766,146312
417483,3873
839246,1910
531132,1160
551984,17625
144312,146405
338713,2159
809193,10044
676456,1115
108485,1428
854916,3527
865269,1103
209522,1323
1087311,2803
431228,2076
1454598,467
593694,2766
610863,6628
963965,2739
941832,10469
2736,10273
272490,1171
411655,13322
447888,2586
635625,1926
952376,5225
462594,5097
1060575,992
248164,24438
1189058,1176
188052,611862
1297274,1544
332016,1245
1253217,3706
481791,1122
70883,1442
683245,1099
1095299,1628
668613,1144
1098762,2826
675681,4168
851639,1817
654859,3382
817162,1071
1268002,13156
151113,8936
864970,3609
37269,23617
1118707,3462
174539,13944
954928,2048
112387,149510
504958,29322
932428,1157
1055754,7990
813573,2572
981371,1107
3632,8275
873321,2453
104669,3811
449713,3054
590043,2948
781579,1352
1012125,3829
1192709,13136
115830,37909
196092,15164
1316722,2116
1142836,7615
1237447,890
304724,35666
848136,9975
1122199,2408
475484,2653
1162853,11747
856093,1465
959083,1884
7708,3094
986735,2083
541422,9358
1177535,2353
668625,1709
31354,15603
1176992,1834
412413,2538
634690,6381
1083416,3212
421449,1162
165941,5241
48835,12714
1022621,1032
1149343,1293
1226933,952
1093838,1028
893436,2684
258585,3092
743024,22756
426913,2055
978017,1021
594506,2722
781087,6927
1022583,4975
1023013,1324
421145,5120
270843,2819
96536,25830
1026024,9857
502130,16232
5834,20600
676587,6425
244036,289918
29438,6516
364580,5573
608745,5952
42120,4717
283629,494715
97969,3406
823676,1103208
798433,4038
437832,2523
981473,1233060
760862,3842
126011,5493
1141417,1114
519390,1069
55109,22495
1298046,1534
810777,10248
159465,7110
390539,3932
233986,1201
239718,1548
27912,21397
903700,2694
910656,1067
536978,1136
1245285,1791
692370,3943
290778,4847
357635,2548
188181,5106
547587,1149
1212367,4409
1309487,1011
11272,2138
307320,1645
382514,655511
1285045,768
1394959,2002
1424820,1932
559496,1148
16521,8684
148505,2454
614731,2015
1485940,1098
372552,2502
368480,1151
5145,7077
1031337,2722
1185501,1802
772850,135081
371808,1330
877004,86863
293367,31472
915715,21718
693977,8512
748774,1230
145033,3451
1170256,1045
13119,1603
923501,3497
1227462,972
542953,5160
1343699,2635
856345,2405
626955,7024
503187,14583
221409,4975
84916,5933
1180717,9110
1040921,1175
1025801,1044
278442,1700
684743,1104
965606,8155
1067391,996
483786,1661
835706,1359
52251,2390
314325,15177
4222,10154
1140344,3597
1213413,4580
959341,5848
923838,4556
1264763,25009
1008744,1062
1149946,1427
1332963,7754
920758,11984
9061,7955
442101,1655
945022,2010
1204349,1312
478232,7701
53362,3643
1331156,5294
1182301,2139
918280,1688
888728,3594
720872,1096
858437,1171
144374,3426
965984,1002
928086,1071
1240961,1045
8393,3020
548821,3631
999375,3693
891730,2767
112077,9413
913541,82036
40440,5046
827418,4171
1199154,1035
921563,2100
937922,2949
1232442,2777
723098,3238
271239,943
1269324,3237
1308778,2952
964587,19312
146461,11468
1169763,1068
445859,1265
902084,1095
346129,2620
353857,1236
639520,8367
642954,14831
481043,4854
723797,4579
268525,6360
936498,1046
1037775,1018
1310162,821
545925,5313
803084,983
391056,1824
1156832,1048
790489,14968
942117,5716
621712,1031
600363,7592
322360,2728
820181,1873
993986,6331
22919,6909
646588,9602
519883,7841
1180369,11522
1164590,2047
973303,1378
112315,9436433
957044,5687
1173196,2834
8974,6323
1073476,1563
1278080,11655
772512,23909
988533,3193
863048,36203
1061904,13383
954787,1065
722148,3339
736433,3790
992606,1378
938609,1952
910275,1018
8902,2882
1160475,1319
890337,2691
40770,1449
250703,7782
2065,139069
1168619,2919
1016707,2060
1119660,965
1162825,3025
1012039,3310
1153474,2004
1223015,3479
1129625,1822
953432,992
1016932,1069
615233,1109
929013,1046
4531,31466
981800,3661
818241,7417
1269380,1047
1193867,3148
1058417,6419
816566,1894
932010,1055
1330896,5761
537276,1118
1159223,1182
940463,7260
673531,1605
942704,2632
234405,10752
1243655,3244
162595,1344
906562,1046
670808,7373
2991,178725
1002726,8359
154212,32656
1158456,1109
1332231,2864
677464,9388
743906,1229
1030163,3518
523223,2094
863637,5406
757073,10366
916936,1102
1039320,6881
788,5039
1208514,8544
443531,2048
858634,32684
247892,24833
858225,3708
293889,6490
895840,2019
886761,1911
1006793,10851
1114227,1235
1095775,10688
474549,5463
1099616,3567
703614,2691
766682,2246
1221138,13588
438777,19469
447192,24606
50226,3387
1164461,8415
84441,4539898
1032240,2988
118112,32156
980612,8867
992236,1976
696501,1905
648941,45792
1142958,1200
1135097,1142
960417,6187
1106740,2052
1017369,4741
744613,2607
131610,10297
3588,32606
351576,28703
367770,18210
952036,1102
430439,61340
910992,4286
1055672,4420
1101792,3670
2790,11782
758846,4691
1070529,950
961628,1086
1273424,1909
1152283,5099
823299,4914
190383,6762
129238,3281
793124,2646
243432,5724
1407421,2609
869884,804
910508,1071
1026735,1935
109966,2559
447785,3526
435963,3857
1453058,517
983438,989
843842,2460
631975,1913
398469,13132
1484022,833
394849,1102
1048128,4172
669454,16748
947329,5984
1142777,1130
736520,994
990102,1032
798740,1012
1157232,1099
145322,4563
1019339,3381
422359,2323
635651,4475
205568,10861
942810,1003
703502,1089
1129299,1005
402477,10976
117950,14640
62897,2416
167288,5120
1297440,5682
1210414,5153
625615,5306
1344899,1442
372551,179607
1688,18294
1081460,10586
1054198,1118
145767,49746
887163,4284
1206982,28246
527617,34897
456992,4383
356638,17611
391239,104302
399744,14174
1153220,12390
124389,32461
794210,1082
757380,7087
1326929,2108
1147662,1088
1117817,3869
195758,1986
690090,1190
1170819,1202
1181404,1013
800745,1853
842520,1000
3332,6093
1016838,14915
282979,11634
162065,3816
580398,19646
8548,1932
1333833,9736
1238928,1216
289644,865
8701,365213
734098,2886
203768,1268
1171728,1123
1340026,2104
166673,2407
928809,4519
1259501,4671
304723,28782
1042254,5408
626764,3889
620682,3055
748731,13087
1483150,1542
313838,1810
42414,3340
1242683,9499
73593,5737
816238,7816
181279,4313
395143,5606
616540,6704
838853,7988
502571,9287
743669,12249
113337,3683
1341,11784
618875,1749
623977,1084
1295160,822
391921,18947
830317,2268
1165565,3394
74380,2578
898925,4654
875881,28699
155477,2341
277727,94684
793849,5706
116572,1547
346032,9199
796574,1044
842875,3990
1127319,1052
407068,10442
797822,1450
942714,3464
856406,2459
290308,3144
302713,21522
1176224,1066
8557,20297
620747,3754
748376,7076
422180,2712
316706,1259
729386,1040
567663,5856
377893,1993
974464,6229
1116985,4276
1283460,1169
315008,6834
534,606485
131112,2668
352329,1227
861445,71992
919707,5103
1185517,1692
851654,2768
1243658,1013
1153700,14425
7646,2987
237504,5695
784421,1813
1182919,1030
1048131,4187
1086138,4340
578617,1070
1221431,936
672430,3306
101679,8885
828894,8780
1339771,2841
89138,35644
313035,1407
1363949,735
972133,1018
652672,5514
751934,2738
643853,3628
74633,2870
1101237,9105
401139,11518
759001,5327
776297,2427
113665,1402
509311,12929
1045515,5202
900157,1060
815483,8304
981405,3703
1307332,4279
842818,1638
55392,1608
86825,3683
104337,9221
1276701,809
812049,19969
1330011,1970
1352939,784
998446,2109
31448,1543
1190894,1552
1266310,1891
1268886,10579
874367,5492
394560,90488
5829,2036
1227027,2029
1284658,2704
850522,87265
523587,19415
1247207,1010
1020568,1071
4994,2332
676890,6998
449396,2060
1135612,2969
555736,9535
1130907,3746
670021,8538
892201,8760
77642,2391
1333028,1733
488441,3247
164901,3216
548434,1107
896713,1804
177630,326032
1424303,593
445340,1207
177430,1431
3500,2444
402172,390722
1725,35866
317300,1178
731495,8114
510295,1172
462724,8195
1044490,131660
203663,6695692
981426,468058
170420,3227
271475,2121
153412,2389
1323868,5027
769958,2498
261113,3787
1445087,1104
1202519,3566
1397535,609
42905,2700
869817,2826
9103,1599
822915,1379
1025637,1190
446006,2155
1388746,1213
601617,5065
1171497,1879
439971,489861
1028556,4697
1041397,7030
1534118,324
435428,2989
1447668,906
347611,1207
762585,1944
897097,1190
1389410,1213
692379,4061
813045,2086
236702,2110
821632,4596
1153648,3663
876742,9033
475749,343618
2685,2553
1359629,768
943528,16144
1005992,2990
909991,23448
981500,36837
31327,12413068
798948,9483
1374543,864
262264,30009
535686,839
1287033,3417
604836,1597
1081952,998
879734,5344
609587,6980
1342121,966
1439498,948
6653,9222
674660,7012
3249,20059
559062,2671
1002063,2731
1330315,1240
1220716,2596
1297244,810
1340246,780
912101,5824
4616,10252
137673,8948
1308258,6739
1006902,1042
1088303,5544
990126,5238
524264,1145
808214,1967
845049,6744
1287894,4443
1073989,1964
1392216,1729
1287435,9086
432960,4698
659193,12885
856454,2465
1335355,8589
127955,1548
568812,2047
706894,11147
1333766,1647
1170745,1007
1393537,1172
642924,5356
180167,3373
284528,2024
1031901,4846
904193,1554
808325,5396
1351251,1884
1344674,1602
607426,4424
367156,13856
700161,1175
557467,1390
1352834,2464
1317579,908
1312650,2229
5674,4151
1296417,4962
155090,1350
655290,18216
1290922,813
1320745,1711
1289868,5947
3885,6020
132207,5508
1352043,2082
24895,2870
52676,4373
1200055,1268
1407898,605
522481,1095053
1142918,4654
61711,4705536
1302873,2744
539272,1128
593059,966
2308,49594
405976,1096
1346577,728
235932,3174
702074,5088
770112,4012
273570,6952
439799,3207
1058734,2125
1259253,15623
77606,4625
991224,4047
108250,33014
509887,7639
596472,1306
132608,2730
581832,9815
797681,1116
802162,1983
879033,2751
571352,10100
668063,2025
926104,1051
1117011,1234
1034584,1255
1133933,1058
105178,3841
855985,2406
1329650,1414
8069,4092
1026884,2110
1092027,8767
306658,1787
793024,6247
1255705,11810
746658,11889
786308,3708
494145,10469
970576,1052
1166044,1044
275752,1139
964721,3372
1245103,2458
686859,3507
1272362,857
1303233,7492
273020,3742
1564408,298
392409,42840
295356,58763
1310574,2209
799752,16360
987029,1030
913752,2147
756388,856
1323712,1664
1254397,12309
1341745,753
1339712,812
499470,1883
403899,3810
1376765,671
142027,5273
1327118,1058
862164,1813
373301,4718
98,9657
81833,1373
659807,7578
1459566,4026
1279471,852
1268899,1617
1310472,912
127196,1399
1365829,1172
181647,4361
1369946,4834
1346349,734
889704,6748
571464,1139
816774,3589
1195052,4083
100665,1501
3609,2493
1363986,2587
123166,1431
148586,14718
1124173,4598
1113561,19149
151550,3640
236193,2680
386274,52588
567,20081
159641,2382
8468,3054
557401,66535
3742,1112932
7862,101324618
1176315,8579
108019,23391
1045936,3867
9093,1637
1056162,6948
706190,3758
783824,1093
820772,3675
473082,1185
660399,1082
1144119,1204
1114116,4025
374335,1143
517838,1105
209131,15140
2700,9273
298157,5420
358869,2643
879427,2763
467452,3021
802266,6355
6676,3588
1219640,3051
1207507,1993
662021,862
842036,988
1264586,913
1113692,3718
583141,1363
1354598,2502
128331,2655
1194790,1871
153274,3891
959010,1165
1028301,7337
970446,4347
1328465,742
432518,13179
1204606,1960
573204,2118
446265,14642
1006843,1033
541915,2479
1033803,9751
1193067,8349
1132393,1009
884208,1312
526577,12584
1411831,1089
32673,3114
9080,1744
1158445,82865
274797,3787
1154928,1137
988684,4841
1098787,36638
909966,919
1332867,8272
1203469,965
1196970,981
502098,1120
284503,1209
1335408,8587
414930,9437
1189129,13870
3072,12929
840749,1042
1322780,802
460800,16741
1136151,4043
682725,23488
519500,837
1284880,1564
1357466,2761
606521,125840
41164,1643
1528845,351
1246465,915
1040300,9948
107837,4044
1327621,1347
8960,2892
1265166,2296
1497554,1239
487921,1092
121368,1359
793257,1855
968606,7646
514329,6302
1366352,1192
117942,1538
833894,3623
499675,800
836963,1514
1148335,3983
291162,3771
312255,5786
1436863,677
582448,1118
1006947,9545
653972,3625
571218,2211
469337,16003
156118,6337
1276376,829
1319538,1550
686423,1235
1409903,1162
432839,1141
629455,999
654826,23404
844595,2333
50729,11974
1074468,6293
413858,5847
707193,4139
601798,3839
173297,1460
926197,1060
340386,1295
1189085,2954
132399,547790
8361,3420
315784,39768
715895,6320
555563,1165
1338231,7183
408341,2103
455837,5112
124890,49690
206256,14386
926083,5569
676583,4547
595882,1933
524181,2853
394034,2033
622698,5401
594815,1952
637555,874
994377,1055
1009983,3476
148804,1437
947223,3797
1166437,3951
1356368,736
908985,19212
1193750,982
357812,1160
895478,1848
951786,6891
822119,1164
799052,3663
413832,2364
532752,1133
648455,1078
1084404,1006
1268148,805
479957,3817
1262847,4030
638766,3873
112953,358714
368523,1400782
897419,45567
727945,1894
1125635,3663
3617,5861
824400,1954
1272758,827
727372,4040
260819,5121
8045,14139
597330,5423
278962,23321
1451734,1848
123641,2671
775289,3748
65594,4897
1132875,14648
944475,6587
1044489,4008
1102111,79503
1352472,803
329758,3367
1286115,1789
1175711,1056
851127,1053
842858,5209
246019,2392
515873,2063
124340,2031
924990,1029
1036844,1099
1228191,1382
558456,3540
373936,1132
788424,23763
179229,3166
103914,2576
798087,3437
487602,4456
856429,2499
627851,2007
1375347,1350
1406064,2177
1372483,4269
510168,2818
1211385,5737
1220810,1883
435171,32685
72356,12267
734363,1019
44108,1669
463044,12448
1028217,3628
733753,4504
952809,2493
1308457,815
658391,8202
646796,1759
808883,1082
846830,1005
501853,14186
1111829,4510
380005,2105
1304145,3632
217462,12630
954825,1061
518801,10406
580347,3232
361343,1169
541522,5431
360182,6169
20192,17931
365710,5580
1309499,4069
1320863,830
1213083,16305
828857,1057
1435409,527
1258498,1137
376614,1106
678513,1193
848445,12743
1350996,2102
278024,8057
982798,3279
1205997,11373
3386,3972
989332,1007
144965,1275
104852,1330
607184,1514
355736,2100
49704,2814
1103778,5702
1365271,1231
827424,2768
4779,17962
687784,6188
374299,19293
1295026,808
465813,3527
1214235,1036
233068,1292
535657,8682
1014168,1063
653503,46590
920251,12204
466036,3797
980899,5334
7883,2018
1124435,11338
796398,20060
297075,7850
120321,2505
8669,26542
855912,7454
1284199,3989
177219,2417
943537,1843
1006910,846
38733,2747
953394,3006
124353,25731
721336,845
8855,2442
1267120,8754
428303,109154
1354397,2840
460091,3417
1304934,16971
1355295,774
2742,99257
746191,16809
258729,5505
137166,10017
1341429,743
844108,8557
851437,2738
178759,35655
18066,1587
1424889,587
344458,1148
466381,3762
985753,4352
1298555,774
1501389,1123
912377,4620
1429226,501
1004340,3046
841582,27198
951780,7376
391033,2401
519853,2039
152145,144424
496329,872
689376,861
353000,9116
281916,5476
1485813,410
3107,253560
935805,2717
733745,2504
1553745,279
1450452,18547
36235,3944
763932,1052
753072,14403
1335118,815
732125,1913
126772,1365
458679,1232
594713,2704
617593,836
203896,15691
496602,1131
190624,8257
537579,13038
563037,3704
827244,1032
1390329,1255
1383727,4554
479890,2837
970600,1052
836170,4428
243460,1229
482833,115094
1303017,677
570094,41250
412515,2990
1349001,2207
371927,2234
756392,880
401083,9114
218057,38196
1096211,10407
1391243,680
1500827,1445
1427085,538
1384489,2418
1570028,542
385004,7023
684806,1099
1455712,2171
554385,6189
430394,5511
803083,1046
1183206,1072
1461964,614
982108,1054
135732,10772
378777,1215
298439,1372
3900,3962
802661,1009
183009,2266
1362390,1312
8474,21343
240622,1299
991681,2116
510705,48071
376319,836
817213,804
397778,4655
427381,51955
124175,15764
261334,1207741
886853,5604
943737,8841
507298,1140
6945,6914
360515,4779
1033058,1024
1280271,12558
358546,2028
856315,2380
855793,2471
107595,11794
602792,7294
533297,1909
75783,1690
913514,1349
287599,7281
221740,3243
193189,1279
6108,3407
8091,1832
1122048,1697
579910,1817
968339,9819
218940,2157
683027,3657
367254,3885
409601,10314
576092,104609
707805,1111
1141223,1022
1328145,4916
1503602,769
522491,3699
201494,18925
990670,2054
1370705,4868
1434281,1422
1391265,5276
1204301,968
419445,3324
292858,1261
304183,1329
446227,64236
990541,1861
1212725,957
274913,10550
994570,2941
184373,1238
307484,5239
3101,111398
147357,276832
1251166,9712
566924,1381
427215,19998
886602,45650
526081,14161
66174,55963
785264,2294
603906,1333
869034,5485
444341,1704
804653,867
651282,1019
577430,5762
4546,1250224
1211880,5851
1374181,708
492474,1222
1554229,562
741127,61516
541927,4538
1544615,675
6398,1951
529801,3354
250699,31271
752372,2035
75359,12046
484473,5469
393083,1761
292921,2194
571211,5302
821328,8931
512561,9512
1561,35443
1052326,59392
452339,20088
53463,151572
192869,1408
265180,121911
404514,56751
522620,414578
123392,2491
32837,517206
1391398,8944
3779,2264
700640,22946
262594,1205
868101,1592
856457,2438
855940,2466
443043,7356
881240,2894
1573155,963
203988,1196
942805,971
380581,1221
365244,1103
899744,8443
522366,1815
1474398,5333
234164,3564
1337223,1854
266463,3484
582847,1100
287854,14218
701636,2881
639875,4629
1540995,882
1434266,1383
235766,1205
735556,1117
8991,4569
1273850,2185
332984,2075
292909,2256
18456,7089
1426887,532
1012016,2750
1169701,9525
456567,5092
632284,8384
356865,36458
678341,2418
323531,2955
609877,25707
980360,1860
75220,4257
748466,11418
428247,2149
761666,5838
102702,22417
908329,987595
1543319,323
1197502,4394
1412835,574
752333,6728
235346,3061
404589,2078
204036,8720
634015,1426
125671,15351
840363,1031
693214,2753
590664,6114
858518,1921
10013,33857
340718,3063
780123,79038
394492,168537
798628,13156
373626,1180
314214,892
1259627,6363
236581,2750
1127810,3957
1133876,1095
1352799,3861
1026294,6301
362120,13658
453831,1301
1467458,2339
785271,1068
1333053,2531
227692,715892
451901,17331
591617,1117
1225981,2761
465799,1791
393422,3228
27950,2129900
1245224,3110
612303,690513
520337,6470
706475,1089
435364,1180
598090,2003
708656,1118
786367,1417
62330,4516
222490,7513
130226,31344
1506407,2162
788473,10884
687264,1019
1131095,1011
225695,1240
674817,22915
1521648,1620
484966,2740
899209,1292
485492,2006
819030,1256
1292416,5345
328153,13375
264297,119810
1520842,905
276799,1245
868963,4974
808753,11332
615354,1081
1450000,16312
869393,2202
374304,15214
379114,3966
455495,5896
1071580,3713
1417648,591
885457,5900
2318,33480
1395838,2899
775312,3839
928583,2970
846226,4581
893339,2263
964753,5723
877301,1806
1314297,949
1391387,2207
1552971,304
888286,4384
522957,2883
1298140,4819
528174,3428
550021,1110
1221291,7195
1546317,687
342829,10788
1483726,3137
171912,12896
893648,80006
1361950,34116
787988,4359
392174,123649
747632,7777
943439,2308
137928,13894
1119703,11780
1349053,378960
1219719,2790
205061,1303
1159565,9515
1448450,962
1241530,934
1548745,652
326190,1846
312493,5045
660629,4301
930082,2589
296891,5663
92702,1191
565008,10874
206840,6222
572523,3229
153422,2326
868041,1584
689000,1136
1377230,2641
852179,4220
990810,6237
367010,5429
1327307,9661
112718,13806
503443,1201
816772,3064
31408,13378
398692,3493
908813,8970
557451,1197
93226,15188
48908,4722
1298669,1582
803015,11404
243249,1349
1331795,1277
108192,8617
274329,3644
1306657,5590
115413,1434
2220,75458
475750,371931
549159,964944
1390233,1844
1416661,1398
787560,1881
727317,1110
1485395,447
198005,6287
904811,1869
613152,9890
612959,1179
472690,1142
1134239,3598
980317,3534
418837,1129
1083027,6835
134307,2578
848177,2588
1218618,987
16574,7746
1006250,2561
375984,4379
673997,1986
6286,15219
7178,1913
277540,4624
1279122,3854
893170,23569
1506785,9753
1073404,4870
508097,1424
374876,4089
502982,2177
1498633,471
411299,7748
1080015,978
4178,5375
331524,1186
362996,35984
1302124,11220
1351443,1471
1444357,540
897170,17624
302,2634
455024,2978
768811,1075
960816,1047
1373067,1144
183829,1249
473611,6514
203380,4680
8242,1769
697704,2687
962103,1078
30547,7365
831137,4970
228118,8489
1505002,767
366464,4620
362774,1226
5334,523336
132388,8651
185319,3782
440702,1230
501245,838
199320,2220
21354,2716
141400,2454
370850,8342
707754,2645
262173,12848
1219563,871
756285,7071
308300,1463
398768,2360
352234,4235
174423,3547
123286,1386
461305,6795
375353,1189
992124,11540
330159,1814
374222,1152
268555,2186
348549,2737
102887,1328
406474,3652
736498,1904
108487,2454
1351489,1289
17923,7404
56721,9745
1546260,3829
457745,21629
1459863,2676
1055047,1226
239806,1254
189804,7540
446813,6366
1099417,3880
280279,1167
228155,4826
488919,1891
263613,25639
1220663,2848
283902,4083
455011,3065
1395467,794
1475861,2393
394937,1175
1220743,1675
2370,6348
466421,8769
588749,3862
403777,2835
855928,2419
1264033,942
406745,109960
7658,267350
146496,2591
683254,2751
425769,12625
848795,3832
